,Company,Name,Model,Kms_Driven,Model Year,Reg Year,City,Engine Capacity,Insurance,Automatic,Power,Fuel Type,Ownership,Number of Seats,Mileage,X-factor,Price
13207,Hyundai,i20,"['Asta', '1.4', 'CRDi']",100000,2014,2014,Delhi,1396,1,False,88.73,1,1,5,22.54,Hatchback,330000
13208,Maruti,Swift,"['Dzire', 'VXI', '1.2']",48368,2018,2018,Delhi,1197,1,False,81.8,0,3,5,21.21,Sedan,584000
13209,Audi,A8,"['L', '3.0', 'TDI', 'quattro']",40000,2015,2015,Delhi,2967,1,True,246.74,1,2,4,16.77,Sedan,4500000
13210,Maruti,Alto,"['800', 'LXI']",67680,2018,2018,Delhi,796,3,False,47.33,0,1,5,22.05,Hatchback,305000
13211,Maruti,Swift,"['Dzire', 'VXI']",65611,2012,2012,Delhi,1197,2,False,88.5,0,1,5,22.41,Sedan,292000
13212,Honda,Brio,"['S', 'MT']",56545,2013,2013,Delhi,1198,2,False,86.8,0,2,5,19.4,Hatchback,263000
13213,Ford,Freestyle,"['Titanium', 'Petrol', 'BSIV']",50000,2018,2018,Delhi,1194,1,False,94.68,0,1,5,19.0,Hatchback,450000
13214,Hyundai,Creta,"['1.6', 'CRDi', 'SX']",50000,2016,2016,Delhi,1582,1,False,126.2,1,1,5,19.67,SUV,800000
13215,Hyundai,Verna,"['1.6', 'SX', 'VTVT']",100000,2012,2012,Delhi,1591,1,False,121.3,0,3,5,17.01,Sedan,229999
13216,Hyundai,Venue,"['SX', 'Plus', 'Turbo', 'DCT']",10000,2020,2020,Delhi,998,1,True,118.35,0,2,5,18.15,SUV,1150000
13217,Maruti,Vitara,"['Brezza', 'VDi']",120000,2019,2019,Delhi,1248,1,False,88.5,1,1,5,24.3,SUV,800000
13219,Maruti,Ertiga,['VXI'],61829,2014,2014,Delhi,1462,2,False,101.65,0,1,7,20.51,MUV,617000
13220,Toyota,Fortuner,"['2.8', '2WD', 'AT', 'BSIV']",50000,2019,2019,Delhi,2755,1,True,174.5,1,2,7,12.9,SUV,2975000
13221,Maruti,Wagon,"['R', 'AMT', 'VXI', 'Plus']",40045,2017,2017,Delhi,998,2,True,67.0,0,2,5,20.51,Hatchback,380000
13222,Maruti,Wagon,"['R', 'LXI', 'CNG']",71209,2011,2011,Delhi,998,2,False,58.2,2,1,5,26.2,Hatchback,210000
13223,Honda,City,"['1.5', 'S', 'MT']",110000,2009,2009,Delhi,1497,1,False,118.0,0,2,5,17.0,Sedan,125000
13224,Maruti,Ertiga,"['CNG', 'VXI']",11600,2020,2020,Delhi,1462,1,False,91.19,2,2,7,26.08,MUV,1075000
13225,Maruti,Swift,"['Dzire', 'LDI']",110000,2014,2014,Delhi,1248,1,False,74.0,1,1,5,23.4,Sedan,280000
13226,Hyundai,i10,"['Magna', '1.2', 'iTech', 'SE']",50000,2012,2012,Delhi,1197,1,False,78.9,0,2,5,20.36,Hatchback,190000
13227,Maruti,Ciaz,"['VDI', 'SHVS']",40000,2016,2016,Delhi,1248,1,False,88.5,1,1,5,28.09,Sedan,470000
13228,Maruti,XL6,['Zeta'],30000,2020,2020,Delhi,1462,1,False,103.2,0,1,6,19.01,MUV,890000
13229,Hyundai,Verna,['SX'],10000,2023,2023,Delhi,1497,1,False,113.18,0,1,5,18.6,Sedan,1300000
13230,Maruti,Alto,['LX'],120000,2007,2007,Delhi,796,1,False,46.3,0,4,5,19.7,Hatchback,114999
13231,Hyundai,Creta,"['1.6', 'SX', 'Option']",80483,2018,2018,Delhi,1591,1,False,121.3,0,1,5,15.8,SUV,1038000
13232,Maruti,Baleno,"['1.2', 'Zeta']",56740,2017,2017,Delhi,1197,3,False,83.1,0,1,5,21.4,Hatchback,541000
13233,Hyundai,i10,"['Sportz', '1.2']",103287,2010,2010,Delhi,1197,1,False,78.9,0,1,5,20.36,Hatchback,166000
13234,Kia,Seltos,"['HTK', 'Plus', 'D']",70292,2019,2019,Delhi,1493,3,False,113.43,1,1,5,20.8,SUV,1104000
13235,Renault,KWID,['RXT'],61415,2017,2019,Delhi,799,1,False,53.3,0,1,5,25.17,Hatchback,272000
13236,Ford,Ecosport,"['1.5', 'TDCi', 'Titanium', 'BSIV']",90000,2016,2016,Delhi,1498,1,False,98.59,1,2,5,22.77,SUV,450000
13237,Honda,City,"['i', 'DTec', 'E']",120000,2016,2016,Delhi,1498,1,False,98.6,1,1,5,26.0,Sedan,475000
13239,Maruti,Wagon,"['R', 'VXI', 'Optional']",120000,2017,2017,Delhi,998,1,False,67.04,0,1,5,20.51,Hatchback,350000
13240,Tata,Tiago,"['1.2', 'Revotron', 'XZ']",70000,2019,2019,Delhi,1199,1,False,84.0,0,1,5,23.84,Hatchback,459999
13241,Renault,Duster,"['85PS', 'Diesel', 'RxE']",70000,2013,2013,Delhi,1461,1,False,83.8,1,2,5,20.45,SUV,300000
13242,Hyundai,Creta,"['1.6', 'SX', 'Option']",40000,2018,2018,Delhi,1591,1,False,121.3,0,1,5,15.8,SUV,1000000
13243,Hyundai,i10,"['Sportz', '1.2']",120000,2008,2008,Delhi,1197,1,False,78.9,0,1,5,20.36,Hatchback,100000
13244,Ford,Ecosport,"['1.5', 'Petrol', 'Titanium', 'BSIV']",32799,2018,2018,Delhi,1497,3,False,121.31,0,1,5,17.0,SUV,824000
13245,Maruti,Wagon,"['R', 'LXI', 'BS', 'IV']",66619,2018,2018,Delhi,998,2,False,67.04,0,1,5,20.51,Hatchback,391000
13246,Honda,City,"['i', 'VTEC', 'CVT', 'VX']",102713,2017,2017,Delhi,1497,3,True,117.3,0,1,5,18.0,Sedan,766000
13247,Mahindra,Thar,['CRDe'],50000,2018,2018,Delhi,2498,1,False,105.0,1,2,6,16.55,SUV,670000
13248,Maruti,XL6,"['Alpha', 'AT']",20000,2021,2021,Delhi,1462,1,True,103.2,0,2,6,17.99,MUV,1100000
13249,Ford,Ecosport,"['1.5', 'Ti', 'VCT', 'AT', 'Titanium', 'BE', 'BSIV']",60000,2016,2016,Delhi,1499,1,True,110.4,0,1,5,16.05,SUV,500000
13250,Maruti,Alto,"['800', 'LXI']",10000,2020,2020,Delhi,796,1,False,47.33,0,1,5,22.05,Hatchback,315000
13251,Maruti,Wagon,"['R', 'LXI', 'BS', 'IV']",70000,2010,2010,Delhi,998,1,False,67.1,0,3,5,18.9,Hatchback,114999
13252,Hyundai,i20,"['Magna', 'Plus', 'Diesel']",90000,2019,2019,Delhi,1396,1,False,88.76,1,1,5,22.54,Hatchback,570000
13253,Maruti,Alto,"['800', 'LXI']",10000,2020,2020,Delhi,796,1,False,47.33,0,1,5,22.05,Hatchback,320000
13254,BMW,7,"['Series', '730Ld', 'DPE', 'Signature']",50000,2018,2018,Delhi,2993,1,True,261.49,1,2,5,16.77,Sedan,6000000
13255,Maruti,Baleno,"['1.2', 'Zeta']",88750,2019,2019,Delhi,1197,3,False,83.1,0,1,5,21.4,Hatchback,626000
13256,Maruti,Vitara,"['Brezza', 'ZDi']",80000,2017,2017,Delhi,1248,1,False,88.5,1,1,5,24.3,SUV,775000
13257,Toyota,Innova,"['Crysta', '2.7', 'VX', '7', 'STR']",7500,2022,2023,Delhi,2694,2,False,163.6,0,1,7,8.0,MUV,2250000
13258,Mercedes-Benz,C-Class,"['C', '200', 'AVANTGARDE']",40000,2015,2015,Delhi,1991,1,True,181.04,0,1,5,14.74,Sedan,2500000
13259,Mahindra,Bolero,['SLE'],80000,2014,2014,Delhi,2523,1,False,62.1,1,1,7,15.96,SUV,500000
13260,Mahindra,XUV500,"['1.99', 'FWD', 'W8']",110000,2012,2012,Delhi,1997,1,False,140.0,1,1,7,15.1,SUV,520000
13261,MG,Hector,"['Plus', 'Smart', 'DCT']",20000,2020,2020,Delhi,1451,1,True,141.0,0,2,6,11.67,SUV,1750000
13262,Hyundai,Xcent,"['1.1', 'CRDi', 'Base']",120000,2017,2017,Delhi,1120,1,False,71.0,1,1,5,24.4,Sedan,350000
13263,Maruti,Wagon,"['R', 'LXI', 'CNG']",80000,2018,2018,Delhi,998,1,False,58.16,2,2,5,26.6,Hatchback,350000
13264,Maruti,Baleno,"['Sigma', 'BSVI']",10000,2023,2023,Delhi,1197,1,False,88.5,0,1,5,22.35,Hatchback,740000
13265,Maruti,Celerio,"['ZXI', 'AMT']",41859,2017,2017,Delhi,998,3,True,65.71,0,1,5,26.0,Hatchback,457000
13266,Maruti,Wagon,"['R', 'CNG', 'LXI']",34239,2020,2020,Delhi,998,3,False,58.33,2,1,5,32.52,Hatchback,555000
13267,Volkswagen,Ameo,"['1.2', 'MPI', 'Highline', 'Plus']",92170,2017,2017,Delhi,1198,1,False,73.75,0,1,5,17.0,Sedan,501999
13268,Maruti,Swift,"['Dzire', 'VXI']",99500,2012,2012,Delhi,1197,2,False,88.5,0,1,5,22.41,Sedan,313000
13269,Hyundai,Grand,"['i10', '1.2', 'Kappa', 'Sportz', 'Option']",43186,2017,2017,Delhi,1197,3,False,81.86,0,1,5,18.9,Hatchback,459999
13270,Maruti,Swift,"['Dzire', 'LXI']",70000,2014,2014,Delhi,1197,1,False,85.8,0,2,5,19.1,Sedan,345000
13271,Hyundai,i10,['Era'],60000,2013,2013,Delhi,1086,1,False,68.05,0,1,5,19.81,Hatchback,395000
13272,Maruti,Baleno,"['Sigma', 'BSVI']",10000,2023,2023,Delhi,1197,1,False,88.5,0,1,5,22.35,Hatchback,740000
13273,Ford,Figo,"['Diesel', 'LXI']",80000,2014,2014,Delhi,1399,1,False,68.05,1,1,5,20.0,Hatchback,210000
13274,Hyundai,Creta,"['1.4', 'CRDi', 'S']",90000,2015,2015,Delhi,1396,1,False,88.7,1,1,5,21.38,SUV,650000
13275,Ford,Ecosport,"['1.5', 'Petrol', 'Titanium', 'Plus', 'AT', 'BSIV']",50000,2017,2017,Delhi,1497,1,True,121.36,0,3,5,14.8,SUV,625000
13276,Kia,Seltos,"['GTX', 'Plus', 'DCT']",50000,2020,2020,Delhi,1353,1,True,138.08,0,1,5,16.5,SUV,1200000
13277,Maruti,Alto,"['800', 'LXI']",18475,2019,2020,Delhi,796,3,False,47.33,0,1,5,22.05,Hatchback,366000
13278,Maruti,Swift,['VXI'],14097,2017,2017,Delhi,1197,2,False,88.5,0,2,5,22.38,Hatchback,483000
13279,Renault,Duster,"['85PS', 'Diesel', 'RxS']",73676,2018,2018,Delhi,1461,1,False,83.8,1,1,5,19.87,SUV,610000
13280,Maruti,Wagon,"['R', 'VXI', 'BS', 'IV']",53394,2014,2014,Delhi,998,2,False,67.04,0,1,5,20.51,Hatchback,307000
13281,Hyundai,i10,['Magna'],74341,2010,2010,Delhi,1197,2,False,78.9,0,1,5,20.36,Hatchback,156000
13282,Toyota,Etios,['VX'],69819,2011,2011,Delhi,1496,1,False,88.7,0,2,5,17.6,Sedan,209000
13283,Maruti,Wagon,"['R', 'VXI', 'BS', 'IV']",124574,2013,2013,Delhi,998,2,False,67.1,0,2,5,18.9,Hatchback,234000
13284,Hyundai,i20,"['1.2', 'Sportz']",50000,2012,2012,Delhi,1197,1,False,80.0,0,1,5,17.0,Hatchback,350000
13286,Maruti,Swift,['VXI'],80000,2013,2013,Delhi,1197,1,False,85.8,0,2,5,18.6,Hatchback,360000
13287,Maruti,Wagon,"['R', 'LXI', 'CNG']",60000,2016,2016,Delhi,998,1,False,58.16,2,2,5,26.6,Hatchback,300000
13288,Maruti,Eeco,"['5', 'Seater', 'AC', 'BSIV']",70000,2013,2013,Delhi,1196,1,False,73.0,0,1,5,15.37,Minivans,250000
13289,Ford,Endeavour,"['4x4', 'XLT']",70000,2006,2006,Delhi,2953,1,False,153.8,1,1,7,10.9,SUV,114999
13290,Maruti,Swift,['VXI'],97310,2012,2012,Delhi,1197,2,False,88.5,0,1,5,22.38,Hatchback,292000
13291,Maruti,Baleno,"['1.2', 'CVT', 'Delta']",19244,2018,2018,Delhi,1197,1,True,83.1,0,1,5,21.4,Hatchback,631000
13292,Honda,City,"['i', 'VTEC', 'S']",67723,2015,2015,Delhi,1497,2,False,117.3,0,1,5,17.4,Sedan,513000
13293,Maruti,Celerio,"['VXI', 'AMT']",96295,2015,2015,Delhi,998,1,True,65.71,0,2,5,26.68,Hatchback,323000
13294,Maruti,Wagon,"['R', 'LXI', 'CNG']",78724,2011,2011,Delhi,998,2,False,58.2,2,1,5,26.2,Hatchback,217000
13295,Honda,Brio,"['S', 'MT']",50489,2015,2015,Delhi,1198,1,False,86.8,0,1,5,19.4,Hatchback,324000
13296,Renault,Triber,"['RXE', 'BSVI']",30000,2022,2022,Delhi,999,1,False,71.01,0,1,7,20.0,MUV,660000
13297,Honda,Civic,"['1.8', 'V', 'AT']",70000,2011,2011,Delhi,1799,1,True,130.2,0,2,5,13.9,Sedan,350000
13298,Hyundai,Grand,"['i10', 'Nios', 'Sportz']",10000,2021,2021,Delhi,1197,1,False,81.86,0,1,5,20.7,Hatchback,600000
13299,Mercedes-Benz,GLC,['200'],40000,2020,2020,Delhi,1991,2,True,197.0,0,2,5,12.74,SUV,5375000
13300,Honda,Civic,"['1.8', 'V', 'MT']",120000,2009,2009,Delhi,1799,1,False,130.0,0,2,5,13.5,Sedan,220000
13301,Maruti,Celerio,"['LXI', 'BSVI']",20000,2022,2022,Delhi,998,1,False,65.71,0,1,5,25.24,Hatchback,580000
13302,Hyundai,i20,"['Active', '1.2', 'S']",61226,2015,2015,Delhi,1197,1,False,81.86,0,1,5,17.19,Hatchback,520000
13303,Maruti,Wagon,"['R', 'LXI', 'BS', 'IV']",79258,2014,2014,Delhi,998,2,False,67.04,0,1,5,20.51,Hatchback,304000
13304,Honda,City,"['i', 'VTEC', 'CVT', 'VX']",88483,2017,2017,Delhi,1497,2,True,117.3,0,1,5,18.0,Sedan,836999
13305,Hyundai,Grand,"['i10', 'Sportz']",35747,2016,2016,Delhi,1197,2,False,82.0,0,1,5,18.9,Hatchback,445000
13306,Maruti,Swift,"['Dzire', 'VXI']",80888,2014,2014,Delhi,1197,2,False,88.5,0,1,5,22.41,Sedan,352000
13307,Hyundai,i10,['Magna'],54346,2012,2013,Gurgaon,1197,1,False,78.9,0,2,5,20.36,Hatchback,248000
13308,Hyundai,Grand,"['i10', 'Magna']",34425,2015,2015,Delhi,1197,2,False,82.0,0,1,5,18.9,Hatchback,389000
13309,Hyundai,Santro,"['Xing', 'GLS', 'CNG']",120000,2011,2011,Delhi,1086,1,False,62.1,2,2,5,11.88,Hatchback,100000
13311,Tata,Nexon,"['XZ', 'Plus', 'HS']",20000,2022,2022,Delhi,1199,1,False,118.36,0,3,5,17.57,SUV,1040000
13312,Maruti,Alto,['LX'],50000,2008,2008,Delhi,796,1,False,46.3,0,1,5,19.7,Hatchback,85000
13314,Hyundai,i10,['Sportz'],51210,2012,2012,Delhi,1197,1,False,78.9,0,1,5,20.36,Hatchback,199000
13315,Maruti,Baleno,['Zeta'],59549,2020,2020,Delhi,1197,1,False,81.8,0,1,5,21.01,Hatchback,626000
13316,Hyundai,Verna,"['SX', 'Opt', 'AT', 'Diesel']",32748,2021,2021,Delhi,1493,3,True,113.45,1,1,5,21.3,Sedan,1487000
13317,Maruti,Ciaz,"['Delta', 'BSIV']",25643,2019,2019,Delhi,1462,3,False,103.25,0,1,5,21.56,Sedan,779000
13318,Maruti,Ignis,"['1.2', 'AMT', 'Alpha', 'BSIV']",52718,2017,2017,Delhi,1197,1,True,81.8,0,1,5,20.89,Hatchback,534000
13319,Hyundai,Xcent,"['1.2', 'VTVT', 'SX', 'Option']",58005,2017,2017,Delhi,1197,1,False,81.86,0,1,5,20.14,Sedan,521000
13320,Hyundai,i20,"['Asta', '1.2']",50697,2016,2016,Delhi,1197,1,False,81.83,0,2,5,18.6,Hatchback,535000
13321,Hyundai,i10,['Magna'],60324,2010,2010,Delhi,1197,1,False,78.9,0,1,5,20.36,Hatchback,163000
13322,Maruti,Swift,"['Lxi', 'BSIII']",73564,2011,2011,Delhi,1298,1,False,88.2,0,2,5,16.1,Hatchback,235000
13323,Hyundai,i20,"['Petrol', 'CVT', 'Magna', 'Executive']",40000,2018,2018,Delhi,1197,1,True,81.86,0,1,5,17.4,Hatchback,650000
13324,Mahindra,XUV500,"['W8', '2WD']",40000,2014,2014,Delhi,2179,1,False,140.0,1,2,7,15.1,SUV,615000
13325,Nissan,Micra,['XV'],120000,2012,2012,Delhi,1198,1,False,75.0,0,1,5,18.06,Hatchback,210000
13326,Honda,City,"['1.5', 'S', 'MT']",80000,2009,2009,Delhi,1497,1,False,118.0,0,1,5,17.0,Sedan,120000
13327,Maruti,Alto,['LXi'],90000,2006,2006,Delhi,796,1,False,46.3,0,5,5,19.7,Hatchback,70000
13328,Tata,Tiago,"['NRG', 'Diesel']",50000,2020,2020,Delhi,1047,1,False,69.0,1,1,5,27.0,Hatchback,600000
13329,Hyundai,Grand,"['i10', 'Asta']",79455,2016,2016,Delhi,1197,1,False,82.0,0,1,5,18.9,Hatchback,433000
13330,Hyundai,i10,"['Magna', '1.1L']",62663,2014,2014,Delhi,1086,1,False,68.05,0,2,5,19.81,Hatchback,278000
13331,Maruti,SX4,"['S', 'Cross', 'Alpha']",29510,2020,2020,Delhi,1462,2,False,103.25,0,2,5,18.55,SUV,922000
13332,Toyota,Urban,"['cruiser', 'Premium', 'AT']",19278,2022,2022,Delhi,1462,2,True,103.26,0,2,5,18.76,SUV,1050000
13333,Maruti,Swift,['ZXI'],46891,2012,2012,Delhi,1197,2,False,85.8,0,1,5,18.6,Hatchback,328000
13334,Maruti,Baleno,"['1.2', 'Delta']",58730,2017,2017,Delhi,1197,2,False,83.1,0,2,5,21.4,Hatchback,513000
13335,Ford,Endeavour,"['Titanium', 'Plus', '4X2']",80000,2019,2019,Delhi,2198,2,True,158.2,1,1,7,14.2,SUV,2800000
13336,Hyundai,i20,"['Active', '1.2']",71265,2016,2016,Delhi,1197,1,False,81.86,0,2,5,17.19,Hatchback,492000
13337,Maruti,Baleno,"['Alpha', 'CVT']",16461,2019,2019,Delhi,1197,1,True,81.8,0,1,5,19.56,Hatchback,757000
13338,Datsun,GO,"['Plus', 'T', 'Option']",10283,2021,2021,Delhi,1198,1,False,67.05,0,1,7,19.02,MUV,530000
13339,Hyundai,Creta,"['1.4', 'E', 'Plus']",90000,2017,2017,Delhi,1396,1,False,88.7,1,1,5,22.1,SUV,700000
13341,Maruti,Alto,"['800', 'LXI']",50000,2012,2012,Gurgaon,796,1,False,47.3,0,1,5,22.74,Hatchback,200000
13342,Renault,Triber,"['RXL', 'BSVI']",50000,2020,2020,Delhi,999,1,False,71.01,0,1,7,20.0,MUV,550000
13343,Audi,A4,"['35', 'TDI', 'Premium', 'Sport']",80000,2015,2015,Delhi,1968,1,True,174.33,1,1,5,17.11,Sedan,1395000
13344,Hyundai,Grand,"['i10', 'Sportz']",86017,2017,2017,Delhi,1197,1,False,81.86,0,1,5,18.9,Hatchback,429000
13345,Nissan,Micra,"['Active', 'XV']",58866,2018,2018,Delhi,1198,1,False,67.04,0,1,5,19.69,Hatchback,341000
13346,Maruti,Alto,"['800', 'VXI', 'BSVI']",22928,2021,2021,Delhi,796,3,False,47.33,0,1,5,22.05,Hatchback,417000
13347,Hyundai,i10,"['Era', '1.1', 'iTech', 'SE']",32698,2010,2010,Delhi,1086,2,False,68.05,0,1,5,19.81,Hatchback,144000
13348,Maruti,Ritz,['LXi'],119936,2012,2012,Delhi,1197,2,False,85.8,0,1,5,18.5,Hatchback,206999
13349,Hyundai,Grand,"['i10', 'Sportz']",59900,2015,2015,Delhi,1197,1,False,82.0,0,2,5,18.9,Hatchback,356000
13350,Hyundai,Santro,"['Sportz', 'BSIV']",46370,2019,2019,Delhi,1086,1,False,68.0,0,2,5,20.3,Hatchback,445000
13351,Hyundai,Venue,"['SX', 'Diesel']",21649,2022,2022,Delhi,1493,1,False,98.6,1,2,5,23.7,SUV,1132000
13352,Hyundai,i10,"['Magna', '1.1L']",100000,2015,2015,Delhi,1086,1,False,68.05,0,1,5,19.81,Hatchback,220000
13353,Maruti,Ciaz,"['ZXi', 'Plus']",120000,2016,2016,Delhi,1373,1,False,91.1,0,1,5,20.73,Sedan,400000
13354,Maruti,Wagon,"['R', 'VXI', 'BS', 'IV', 'with', 'ABS']",70000,2014,2014,Delhi,998,1,False,67.06,0,1,5,20.51,Hatchback,300000
13355,Maruti,Ciaz,"['ZXi', 'Plus']",120000,2016,2016,Delhi,1373,1,False,91.1,0,1,5,20.73,Sedan,400000
13358,Maruti,Ignis,"['1.2', 'Alpha', 'BSIV']",123617,2018,2018,Delhi,1197,2,False,81.8,0,1,5,20.89,Hatchback,416000
13359,Hyundai,i20,"['Active', '1.2', 'S']",60915,2017,2017,Delhi,1197,1,False,81.86,0,1,5,17.19,Hatchback,567000
13360,Tata,Nexon,"['XZA', 'Plus', '(O)', 'AMT']",18515,2021,2021,Delhi,1199,3,True,118.36,0,1,5,16.35,SUV,1147000
13361,Renault,Triber,['RXZ'],30714,2019,2019,Delhi,999,3,False,71.01,0,1,7,20.0,MUV,609000
13362,Maruti,Celerio,"['VXI', 'CNG']",98177,2017,2017,Delhi,998,3,False,55.92,2,1,5,35.6,Hatchback,391000
13363,Hyundai,i10,['Magna'],102984,2012,2012,Delhi,1197,2,False,78.9,0,1,5,20.36,Hatchback,222000
13364,Maruti,Swift,['VXI'],80407,2010,2010,Delhi,1197,1,False,88.5,0,1,5,22.38,Hatchback,185000
13365,Maruti,Alto,"['800', 'VXI']",87581,2015,2015,Delhi,796,1,False,47.3,0,1,5,22.74,Hatchback,238000
13366,Tata,Zest,"['Revotron', '1.2T', 'XE']",80000,2016,2016,Delhi,1193,1,False,88.7,0,3,5,17.57,Sedan,280000
13367,Maruti,Wagon,"['R', 'AX', 'BSIV']",50000,2012,2012,Delhi,998,1,False,67.1,0,1,5,18.9,Hatchback,220000
13368,Toyota,Innova,"['Crysta', '2.4', 'VX', 'MT', 'BSIV']",60000,2017,2017,Delhi,2393,1,False,147.8,1,1,7,13.68,MUV,1500000
13369,Audi,A4,"['35', 'TDI', 'Premium']",43600,2015,2015,Delhi,1968,1,True,174.33,1,2,5,17.11,Sedan,1390000
13370,Ford,Aspire,"['Titanium', 'Plus', 'Diesel']",120000,2016,2016,Delhi,1499,1,False,98.96,1,1,5,24.4,Sedan,300000
13371,Honda,City,"['i-DTEC', 'ZX']",150000,2018,2018,Delhi,1498,1,False,97.9,1,1,5,25.6,Sedan,840000
13372,Toyota,Etios,['G'],100000,2011,2011,Delhi,1496,1,False,88.73,0,1,5,17.6,Sedan,190000
13373,Maruti,Alto,"['800', 'CNG', 'LXI']",71707,2017,2017,Delhi,796,1,False,40.3,2,1,5,33.44,Hatchback,329000
13374,Tata,Altroz,"['XZ', 'Diesel', 'BSVI']",20986,2020,2020,Delhi,1497,1,False,88.77,1,1,5,23.64,Hatchback,702000
13375,Hyundai,Venue,"['SX', 'Plus', 'Turbo', 'DCT']",16105,2021,2021,Delhi,998,2,True,118.35,0,2,5,18.15,SUV,1022000
13376,Honda,Jazz,"['1.2', 'VX', 'i', 'VTEC']",29150,2016,2016,Delhi,1199,1,False,88.7,0,2,5,18.7,Hatchback,539000
13377,Renault,Duster,"['Petrol', 'RXS']",42916,2019,2019,Delhi,1498,1,False,104.5,0,1,5,14.99,SUV,742000
13378,Hyundai,Grand,"['i10', 'Nios', 'AMT', 'Sportz']",75838,2019,2019,Delhi,1197,2,True,81.86,0,1,5,20.7,Hatchback,651000
13379,Hyundai,i20,"['1.2', 'Asta']",62690,2011,2011,Delhi,1197,2,False,80.0,0,1,5,17.0,Hatchback,261000
13380,Hyundai,i10,['Magna'],51987,2011,2011,Delhi,1197,1,False,78.9,0,1,5,20.36,Hatchback,200999
13381,Honda,City,"['V', 'AT']",42386,2012,2012,Delhi,1497,2,True,116.3,0,1,5,15.6,Sedan,480000
13382,Maruti,Wagon,"['R', 'VXI']",40000,2021,2021,Delhi,998,1,False,67.05,0,1,5,21.79,Hatchback,509999
13383,Hyundai,Verna,"['Xi', '(Petrol)']",40000,2008,2008,Delhi,1599,1,False,103.2,0,1,5,13.9,Sedan,125000
13384,Maruti,Baleno,"['1.2', 'Alpha']",40000,2018,2018,Delhi,1197,1,False,83.1,0,3,5,21.4,Hatchback,500000
13385,Honda,City,"['V', 'MT']",10000,2022,2022,Delhi,1498,1,False,119.35,0,1,5,18.6,Sedan,1070000
13386,Maruti,Swift,"['Dzire', 'LXI', 'Option']",60000,2016,2016,Delhi,1197,1,False,83.14,0,1,5,20.85,Sedan,400000
13387,Maruti,Wagon,"['R', 'LXI', 'BS', 'IV']",70000,2011,2011,Delhi,998,1,False,67.1,0,2,5,18.9,Hatchback,204999
13388,Volkswagen,Vento,"['1.5', 'TDI', 'Highline']",39859,2019,2019,Delhi,1498,1,False,108.6,1,1,5,22.27,Sedan,859000
13389,Toyota,Innova,"['Crysta', '2.8', 'ZX', 'AT', 'BSIV']",22480,2019,2019,Delhi,2755,2,True,171.5,1,1,7,11.36,MUV,2051000
13390,Maruti,Ciaz,"['ZDi', 'SHVS']",70432,2015,2015,Delhi,1248,1,False,88.5,1,1,5,28.09,Sedan,487000
13391,Honda,Brio,"['S', 'MT']",59321,2012,2012,Delhi,1198,2,False,86.8,0,1,5,19.4,Hatchback,250999
13392,Honda,WR-V,"['Alive', 'Edition', 'S']",68296,2019,2019,Delhi,1199,2,False,88.7,0,1,5,17.5,Hatchback,671000
13393,Maruti,Wagon,"['R', 'VXI', 'BS', 'IV']",8889,2013,2013,Delhi,998,2,False,67.1,0,1,5,18.9,Hatchback,295000
13394,Maruti,Swift,"['Dzire', 'AMT', 'VXI']",94753,2018,2018,Delhi,1197,1,True,81.8,0,2,5,21.21,Sedan,532000
13395,Renault,KWID,['RXT'],32483,2017,2017,Delhi,799,1,False,53.3,0,2,5,25.17,Hatchback,252000
13396,Tata,Tiago,"['1.2', 'Revotron', 'XM']",4253,2016,2016,Delhi,1199,1,False,84.0,0,1,5,23.84,Hatchback,385000
13397,Toyota,Innova,"['Crysta', '2.4', 'VX', 'MT', 'BSIV']",60000,2017,2017,Delhi,2393,1,False,147.8,1,1,7,13.68,MUV,1500000
13398,Hyundai,Venue,"['S', 'Plus']",20000,2021,2021,Delhi,1197,1,False,81.86,0,1,5,17.52,SUV,790000
13399,Hyundai,i20,"['1.2', 'Asta']",40000,2018,2018,Delhi,1197,1,False,81.83,0,1,5,18.6,Hatchback,550000
13400,Skoda,Rapid,"['1.6', 'MPI', 'AT', 'Elegance']",42000,2016,2017,Delhi,1598,1,True,103.52,0,1,5,14.3,Sedan,765000
13401,Maruti,Ciaz,"['Delta', 'BSVI']",20000,2020,2020,Delhi,1462,1,False,103.25,0,1,5,20.65,Sedan,860000
13402,Jeep,Compass,"['2.0', 'Limited', '4X4']",60000,2019,2019,Delhi,1956,1,False,170.0,1,1,5,16.3,SUV,1650000
13403,Hyundai,i20,"['Petrol', 'Asta']",60000,2019,2019,Delhi,1197,1,False,81.86,0,1,5,18.6,Hatchback,670000
13404,Honda,City,['S'],89742,2011,2011,Delhi,1497,1,False,116.4,0,2,5,16.8,Sedan,274000
13405,Tata,Tiago,"['XZ', 'Plus', 'CNG', 'BSVI']",5237,2022,2022,Delhi,1199,3,False,72.0,2,1,5,26.49,Hatchback,755000
13406,Maruti,Alto,"['800', 'LXI', 'CNG']",15116,2018,2018,Delhi,796,2,False,47.3,2,1,5,33.0,Hatchback,344000
13407,Volkswagen,Vento,"['1.6', 'Comfortline', 'BSIV']",28655,2019,2019,Delhi,1598,1,False,103.2,0,1,5,16.09,Sedan,880000
13408,Maruti,Celerio,"['VXI', 'CNG']",91966,2019,2019,Delhi,998,1,False,55.92,2,1,5,35.6,Hatchback,425000
